2.511888, 1639.611355, 1634.857964, 1316.035276, 781.794462, -0.443490, 0.269121, -0.095812, -0.001904, -0.000723, 1365
2.510249, 1639.778973, 1635.027810, 1315.937478, 781.761943, -0.443741, 0.269710, -0.096222, -0.001905, -0.000720, 1364
2.510784, 1639.774500, 1635.024563, 1315.896344, 781.857832, -0.443748, 0.269717, -0.096224, -0.001912, -0.000718, 1363
2.509198, 1639.741172, 1634.982249, 1316.137805, 781.805863, -0.443598, 0.269295, -0.095918, -0.001909, -0.000734, 1362
2.510116, 1639.736056, 1634.977415, 1316.141820, 781.804241, -0.443592, 0.269281, -0.095909, -0.001909, -0.000735, 1361
2.510258, 1639.730293, 1634.983691, 1316.189870, 781.699107, -0.443609, 0.269280, -0.095907, -0.001902, -0.000744, 1360
2.510550, 1639.783988, 1634.988495, 1316.194674, 781.742119, -0.443207, 0.268816, -0.095677, -0.001894, -0.000690, 1359
2.509873, 1639.884568, 1635.133656, 1316.322572, 781.727812, -0.443306, 0.268790, -0.095625, -0.001895, -0.000728, 1358
2.508875, 1640.020720, 1635.216782, 1316.608035, 781.454181, -0.443528, 0.269220, -0.095907, -0.001878, -0.000751, 1357
2.508314, 1639.973397, 1635.183332, 1316.642358, 781.562742, -0.443350, 0.268781, -0.095591, -0.001883, -0.000755, 1356
2.508480, 1639.885166, 1635.114302, 1316.525378, 781.681629, -0.443227, 0.268564, -0.095449, -0.001887, -0.000744, 1355
2.508713, 1639.855335, 1635.124098, 1316.309302, 781.819921, -0.443193, 0.268539, -0.095439, -0.001893, -0.000731, 1354
2.505418, 1639.662909, 1634.847146, 1316.153273, 781.977556, -0.442815, 0.268167, -0.095235, -0.001902, -0.000655, 1353
2.505363, 1639.575438, 1634.744084, 1316.292091, 781.951888, -0.442666, 0.267818, -0.094987, -0.001900, -0.000660, 1352
2.504693, 1639.647791, 1634.780263, 1316.313093, 782.136010, -0.442547, 0.267628, -0.094863, -0.001914, -0.000640, 1351
2.503726, 1639.569811, 1634.653338, 1316.246811, 781.931936, -0.442314, 0.267488, -0.094807, -0.001888, -0.000593, 1350
2.503308, 1639.486504, 1634.556742, 1316.055686, 781.927145, -0.442381, 0.267808, -0.095053, -0.001889, -0.000570, 1349
2.502419, 1639.551548, 1634.584204, 1316.053424, 781.819459, -0.442528, 0.268254, -0.095371, -0.001881, -0.000559, 1348
2.503111, 1639.601785, 1634.614452, 1316.065915, 781.799310, -0.442456, 0.268170, -0.095320, -0.001877, -0.000546, 1347
2.500570, 1639.685099, 1634.650003, 1316.448587, 781.569601, -0.442495, 0.268216, -0.095347, -0.001861, -0.000567, 1346
2.501442, 1639.683141, 1634.647092, 1316.448066, 781.613950, -0.442502, 0.268220, -0.095348, -0.001865, -0.000568, 1345
2.502034, 1639.744845, 1634.723908, 1316.390247, 781.596443, -0.442593, 0.268433, -0.095497, -0.001863, -0.000566, 1344
2.502351, 1639.795286, 1634.755915, 1316.587351, 781.601755, -0.442503, 0.268128, -0.095266, -0.001865, -0.000579, 1343
2.502441, 1639.813970, 1634.788155, 1316.461464, 781.735414, -0.442510, 0.268140, -0.095274, -0.001875, -0.000572, 1342
2.503251, 1639.827910, 1634.800956, 1316.458633, 781.696987, -0.442563, 0.268264, -0.095360, -0.001873, -0.000573, 1341
2.504005, 1639.813760, 1634.782415, 1316.509937, 781.638623, -0.442554, 0.268247, -0.095350, -0.001868, -0.000575, 1340
2.504072, 1639.875545, 1634.877807, 1316.558449, 781.708692, -0.442760, 0.268484, -0.095478, -0.001872, -0.000611, 1339
